# === Perturbative settings ===
# Settings: lo (scheme), lobk, balsdrc
# Use masses: true, scheme:0
# Use LOBK (DL,SL==false): true
# Use ResumBK (DL,SL==true,KC_NONE): false
# Use NLOBK (DL,SL==true,KC_NONE,NO_K2==false): false
# KinematicalConstraint / target eta0 BK: 2 (0 BEUF_K_PLUS, 1 EDMOND_K_MINUS, 2 NONE)
# Target eta0 RHO shift: 0 (0 TRBK_RHO_DISABLED, 1 TRBK_RHO_QQ0, 2 TRBK_RHO_RQ0)
# Running Coupling: (RC_LO):    4 (0 fc, 1 parent, 2 parent_beta, 3 smallest, 4 balitsky, 5 frac, 6 guillaume)
# Running Coupling: (RC_NLO):    2 (0 fc, 1 parent, 2 smallest)
# Running Coupling: (RESUM_RC): 3 (0 fc, 1 balitsky, 2 parent, 3 smallest, 4 guillaume)
# Running Coupling: (RC_DIS):   2 (0 fc, 1 parent, 2 smallest, 3 guillaume)
# Use NLOimpact: false
# Use SUBscheme: false
# Use Sigma3: false
# Use improved Z2 bound: true
# Use Z2 loop term: false
# Cuba MC: vegas, Cuba eps = 0.001, Cuba maxeval = 1e+08, Cuba perf scheme = 0
# config::INTACCURACY = 0.01, config::RPOINTS = 100, config::DE_SOLVER_STEP = 0.4, config::{MINR, MAXR}, nlodis_config::{MINR, MAXR} = 1e-06 30 1e-06 30
16
# === Initial parameters ===
# qs0sqr=0.06, alphas_scaling=7.2, gamma=1, e_c=18.9, icx0_nlo_impfac=1, icx0_bk=0.01, icY0=0, icTypPartonVirtQ0sqr=1, sigma02=42.0125, q_mass_c=1.4, q_mass_b=4.9
# Previously saved dipole file found: ./out/dipoles/dipole_lobk_balsdrc_x0bk0.010000_qs0sqr0.060000_asC^27.200000_gamma1.000000_ec18.900000_eta00.000000_maxy16.118096_euler0_step0.400000_rpoints100_rminmax0.000001--30.000000_intacc0.010000
# pr_r*=std::pow((nlodis_config::MAXR/nlodis_config::MINR),1/500.)
          # xbj               r        S(r,xbj)
# printing dipole at xbj=0.01
# printing dipole at xbj=0.008
# printing dipole at xbj=0.005
# printing dipole at xbj=0.0032
# printing dipole at xbj=0.002
# printing dipole at xbj=0.001
# printing dipole at xbj=0.0008
# printing dipole at xbj=0.0001
# printing dipole at xbj=1e-05
# Using smallest dipole RC
z2_min scheme is improved z2min(Q^2) ~ 1/Q^2
# Using Z2SIM LO rapidity -- simple Q^2 independent z2min scheme in LO rapidity (not using sub && z2imp)
# Using projectile Y evolution rapidity
# TRBK RHO is TRBK_RHO_DISABLED
# === Computing Reduced Cross sections ===
          # xbj             Q^2               y         sigma_r           FL_LO           FT_LO 
         0.0032         1.96165      0.00602407        0.426994       0.0866853         0.34031 
          0.001         21.5124        0.211401         1.16287        0.214368        0.954407 
          0.001        0.284353      0.00279432        0.181248       0.0297291        0.151519 
         0.0008          14.248        0.175017         1.09031        0.207919        0.886178 
         0.0008        0.600039      0.00737069        0.294134       0.0555534        0.238582 
         0.0008        0.284353       0.0034929        0.185579       0.0303221        0.155257 
          0.005        0.418418     0.000822354        0.195002       0.0357039        0.159298 
          0.005         1.33312       0.0026201        0.342245       0.0692934        0.272952 
          0.005         9.68278       0.0190304        0.646788        0.118525        0.528286 
         0.0001        0.600039       0.0589655        0.380823       0.0702075        0.310745 
         0.0008        0.882943       0.0108458        0.363212       0.0715367        0.291679 
         0.0001        0.284353       0.0279432        0.232522       0.0366629        0.195873 
          1e-05        0.284353        0.279432        0.293769       0.0447899        0.251281 
         0.0032        0.418418      0.00128493        0.203907       0.0370845        0.166823 
         0.0008         2.88652       0.0354571        0.627298        0.127979        0.499403 
          1e-05        0.600039        0.589655        0.473662       0.0894298        0.410845 
          0.002         1.96165      0.00963852        0.460129       0.0936619        0.366471 
          0.002          72.163        0.354571         1.28092        0.208914         1.09055 
          0.005         32.4807       0.0638372        0.848326        0.138139        0.710487 
         0.0001         6.41303        0.630205         1.16813        0.256421          1.0013 
          0.005         4.35824      0.00856563        0.519505        0.101454        0.418054 
         0.0001        0.882943       0.0867663         0.47949       0.0928506        0.387021 
           0.01         0.29177     0.000286721        0.149058        0.025661        0.123397 
          0.002        0.418418      0.00205589        0.214328       0.0387105        0.175617 
         0.0032         1.33312       0.0040939        0.364552       0.0738396        0.290713 
          0.008         0.29177     0.000358401        0.151603       0.0259864        0.125617 
           0.01        0.615692     0.000605037        0.223305        0.043491        0.179813 
          1e-05        0.882943        0.867663        0.552191        0.121225        0.520658 
          0.001        0.418418      0.00411177         0.23163       0.0414143        0.190216 
          0.005         0.29177     0.000573442        0.157497       0.0267589        0.130738 
         0.0001         2.88652        0.283657        0.878263        0.182338        0.705621 
          0.001         1.96165        0.019277        0.514232        0.104912         0.40934 
          0.008        0.615692     0.000756296        0.228419       0.0443821        0.184037 
         0.0008        0.418418      0.00513972        0.237626       0.0423489        0.195278 
         0.0032         0.29177     0.000896004        0.163959       0.0276314        0.136328 
         0.0008         21.5124        0.264252         1.22273        0.227885         1.00517 
         0.0008         47.7945        0.587093         1.44473        0.265367         1.25751 
          0.002         1.33312      0.00655024        0.390119       0.0789973        0.311124 
           0.01        0.905975     0.000890296         0.26634       0.0533414        0.212999 
           0.01         14.6196       0.0143666        0.598938        0.100785        0.498164 
         0.0001        0.418418       0.0411177        0.302555       0.0523176        0.250283 
          0.002         0.29177      0.00143361        0.171589       0.0286773        0.142912 
         0.0032         9.68278        0.029735        0.715925        0.133717        0.582269 
         0.0032         4.35824       0.0133838        0.566172        0.111795        0.454388 
          0.005        0.615692      0.00121007        0.239996       0.0464015        0.193595 
          0.001         0.29177      0.00286721         0.18434       0.0304385        0.153901 
          1e-05        0.418418        0.411177        0.382958       0.0652362        0.325911 
         0.0032         108.956        0.334595         1.20979        0.183558         1.04047 
           0.01         6.58032      0.00646645        0.503443       0.0924784        0.410966 
         0.0008         1.96165       0.0240963        0.532876        0.108764        0.424145 
          0.008        0.905975      0.00111287        0.273433       0.0547126         0.21872 
          0.001         1.33312       0.0131005        0.431943       0.0873436        0.344607 
         0.0008         0.29177      0.00358401        0.188768        0.031051        0.157717 
         0.0032        0.615692      0.00189074        0.252338       0.0485556        0.203782 
           0.01        0.429333     0.000421903        0.185734       0.0345186        0.151215 
           0.01         2.96182      0.00291056         0.40715       0.0800252        0.327125 
         0.0001         0.29177       0.0286721        0.236766       0.0375943        0.199187 
          1e-05         0.29177        0.286721        0.299254       0.0459839        0.255776 
          0.002        0.615692      0.00302518        0.266661        0.051052        0.215609 
          0.008        0.429333     0.000527379        0.189421       0.0350828        0.154338 
         0.0032         32.4807       0.0997456        0.959126        0.161065        0.798946 
          0.005        0.905975      0.00178059        0.289359       0.0577767        0.231582 
         0.0001         1.96165         0.19277        0.733509        0.150147        0.586741 
           0.01        0.299381       0.0002942        0.151371        0.026217        0.125154 
          0.001          72.163        0.709142          1.4601        0.264543         1.31821 
