# === Perturbative settings ===
# Settings: lopc (scheme), lobk, balpdrc
# Use masses: true, scheme:3
# Use LOBK (DL,SL==false): true
# Use ResumBK (DL,SL==true,KC_NONE): false
# Use NLOBK (DL,SL==true,KC_NONE,NO_K2==false): false
# KinematicalConstraint / target eta0 BK: 2 (0 BEUF_K_PLUS, 1 EDMOND_K_MINUS, 2 NONE)
# Target eta0 RHO shift: 0 (0 TRBK_RHO_DISABLED, 1 TRBK_RHO_QQ0, 2 TRBK_RHO_RQ0)
# Running Coupling: (RC_LO):    4 (0 fc, 1 parent, 2 parent_beta, 3 smallest, 4 balitsky, 5 frac, 6 guillaume)
# Running Coupling: (RC_NLO):    1 (0 fc, 1 parent, 2 smallest)
# Running Coupling: (RESUM_RC): 2 (0 fc, 1 balitsky, 2 parent, 3 smallest, 4 guillaume)
# Running Coupling: (RC_DIS):   1 (0 fc, 1 parent, 2 smallest, 3 guillaume)
# Use NLOimpact: false
# Use SUBscheme: false
# Use Sigma3: false
# Use improved Z2 bound: true
# Use Z2 loop term: false
# Cuba MC: vegas, Cuba eps = 0.001, Cuba maxeval = 1e+08, Cuba perf scheme = 0
# config::INTACCURACY = 0.01, config::RPOINTS = 100, config::DE_SOLVER_STEP = 0.4, config::{MINR, MAXR}, nlodis_config::{MINR, MAXR} = 1e-06 30 1e-06 30
16
# === Initial parameters ===
# qs0sqr=0.077, alphas_scaling=4.47, gamma=1.01, e_c=15.6, icx0_nlo_impfac=1, icx0_bk=0.01, icY0=0, icTypPartonVirtQ0sqr=1, sigma02=27.7238, q_mass_c=1.4, q_mass_b=4.9
# Previously saved dipole file found: ./out/dipoles/dipole_lobk_balpdrc_x0bk0.010000_qs0sqr0.077000_asC^24.470000_gamma1.010000_ec15.600000_eta00.000000_maxy16.118096_euler0_step0.400000_rpoints100_rminmax0.000001--30.000000_intacc0.010000
# pr_r*=std::pow((nlodis_config::MAXR/nlodis_config::MINR),1/500.)
          # xbj               r        S(r,xbj)
# printing dipole at xbj=0.01
# printing dipole at xbj=0.001
# printing dipole at xbj=0.0001
# printing dipole at xbj=1e-05
# printing dipole at xbj=0.0008
# printing dipole at xbj=0.0013
# printing dipole at xbj=0.002
# printing dipole at xbj=0.0032
# printing dipole at xbj=0.005
# printing dipole at xbj=0.008
# Asking for too large Bjorken-x, skipping at xbj=0.013
# Asking for too large Bjorken-x, skipping at xbj=0.02
# Asking for too large Bjorken-x, skipping at xbj=0.032
# Asking for too large Bjorken-x, skipping at xbj=0.05
# Asking for too large Bjorken-x, skipping at xbj=0.08
# Asking for too large Bjorken-x, skipping at xbj=0.13
# Asking for too large Bjorken-x, skipping at xbj=0.18
# Asking for too large Bjorken-x, skipping at xbj=0.25
# Asking for too large Bjorken-x, skipping at xbj=0.4
# Asking for too large Bjorken-x, skipping at xbj=0.65
# printing dipole at xbj=0.00013
# printing dipole at xbj=0.0005
# printing dipole at xbj=0.0002
# printing dipole at xbj=0.00032
# Using parent dipole RC
z2_min scheme is improved z2min(Q^2) ~ 1/Q^2
# Using Z2SIM LO rapidity -- simple Q^2 independent z2min scheme in LO rapidity (not using sub && z2imp)
# Using projectile Y evolution rapidity
# TRBK RHO is TRBK_RHO_DISABLED
# === Computing Reduced Cross sections ===
          # xbj             Q^2               y         sigma_r           FL_LO           FT_LO 
           0.25        0.377465     1.48373e-05        0.134396       0.0233829        0.111013 
           0.02          1.2662     0.000622143        0.249424       0.0475551        0.201869 
         0.0008        0.256521      0.00315103        0.134933        0.019974        0.114959 
        0.00013            6.25        0.472449         1.10648        0.206782        0.935807 
           0.65         0.83862     1.26786e-05        0.206308       0.0390823        0.167225 
         0.0032         4.24744       0.0130436         0.50355        0.091208         0.41235 
         0.0032        0.569918      0.00175017        0.192282       0.0343872        0.157895 
           0.01         1.91178       0.0018787        0.296236       0.0558147        0.240421 
         0.0013        0.256521      0.00193909        0.127893        0.019202        0.108691 
            0.4        0.377465     9.27331e-06        0.134396       0.0233829        0.111013 
          0.013          31.655       0.0239286        0.701013        0.110975        0.590071 
           0.08         2.81314     0.000345557        0.343393       0.0632695        0.280123 
          0.002          14.248        0.070007        0.881344        0.154986        0.726765 
         0.0013         47.7945        0.361288           1.431        0.253343         1.20114 
        0.00013         0.83862       0.0633929        0.373758       0.0645797        0.309316 
          0.032          1.2662      0.00038884        0.249424       0.0475551        0.201869 
          0.002        0.256521      0.00126041        0.122158       0.0185761        0.103582 
          0.013         106.186        0.080268        0.898284        0.131574        0.767169 
          0.005        0.569918      0.00112011        0.182505       0.0330134        0.149492 
           0.65        0.377465     5.70665e-06        0.134396       0.0233829        0.111013 
           0.65         20.9655     0.000316965         0.63489        0.102666        0.532223 
         0.0032        0.256521     0.000787757        0.116529       0.0179722       0.0985567 
          0.001         1.91178        0.018787        0.436166         0.08043         0.35575 
        0.00013        0.377465       0.0285333        0.219443       0.0338611        0.185596 
         0.0005         0.83862       0.0164822        0.309148       0.0549302        0.254226 
          0.005         4.24744      0.00834787        0.459225       0.0828836        0.376344 
         0.0005            6.25        0.122837         0.87138         0.15771        0.715015 
          0.008        0.569918      0.00070007        0.173438       0.0317643        0.141674 
          0.005        0.256521     0.000504164        0.111804       0.0174829        0.094321 
           0.05          1.2662     0.000248857        0.249424       0.0475551        0.201869 
           0.13         2.81314      0.00021265        0.343393       0.0632695        0.280123 
          0.032         9.43662      0.00289791        0.511063       0.0863206        0.424742 
         0.0005        0.377465      0.00741865        0.186267        0.029783        0.156485 
         0.0002         0.83862       0.0412054        0.351947       0.0613542        0.290647 
          0.008        0.256521     0.000315103        0.107562       0.0170735       0.0904888 
          0.013        0.569918     0.000430812        0.169473       0.0312269        0.138246 
         0.0001         1.91178         0.18787         0.63602        0.114249          0.5242 
         0.0002        0.377465       0.0185466        0.208273       0.0325032        0.175775 
          0.013        0.256521     0.000193909        0.105757       0.0169118        0.088845 
           0.08          1.2662     0.000155536        0.249424       0.0475551        0.201869 
         0.0032          14.248       0.0437544        0.781783        0.135604        0.646315 
        0.00032         0.83862       0.0257534         0.32938       0.0579827        0.271417 
           0.02        0.569918     0.000280028        0.169473       0.0312269        0.138246 
        0.00032        0.377465       0.0115916        0.196674        0.031077          0.1656 
           0.18         2.81314     0.000153581        0.343393       0.0632695        0.280123 
           0.02        0.256521     0.000126041        0.105757       0.0169118        0.088845 
         0.0002            6.25        0.307092         1.03805        0.190075        0.860086 
          0.008         4.24744      0.00521742        0.416457       0.0747249        0.341733 
         0.0008         1.91178       0.0234837        0.452994       0.0833124        0.369705 
           0.01        0.387311     0.000380609        0.136454       0.0238488        0.112605 
