# === Perturbative settings ===
# Settings: lopc (scheme), lobk, balpdrc
# Use masses: true, scheme:3
# Use LOBK (DL,SL==false): true
# Use ResumBK (DL,SL==true,KC_NONE): false
# Use NLOBK (DL,SL==true,KC_NONE,NO_K2==false): false
# KinematicalConstraint / target eta0 BK: 2 (0 BEUF_K_PLUS, 1 EDMOND_K_MINUS, 2 NONE)
# Target eta0 RHO shift: 0 (0 TRBK_RHO_DISABLED, 1 TRBK_RHO_QQ0, 2 TRBK_RHO_RQ0)
# Running Coupling: (RC_LO):    4 (0 fc, 1 parent, 2 parent_beta, 3 smallest, 4 balitsky, 5 frac, 6 guillaume)
# Running Coupling: (RC_NLO):    1 (0 fc, 1 parent, 2 smallest)
# Running Coupling: (RESUM_RC): 2 (0 fc, 1 balitsky, 2 parent, 3 smallest, 4 guillaume)
# Running Coupling: (RC_DIS):   1 (0 fc, 1 parent, 2 smallest, 3 guillaume)
# Use NLOimpact: false
# Use SUBscheme: false
# Use Sigma3: false
# Use improved Z2 bound: true
# Use Z2 loop term: false
# Cuba MC: vegas, Cuba eps = 0.001, Cuba maxeval = 1e+08, Cuba perf scheme = 0
# config::INTACCURACY = 0.01, config::RPOINTS = 100, config::DE_SOLVER_STEP = 0.4, config::{MINR, MAXR}, nlodis_config::{MINR, MAXR} = 1e-06 30 1e-06 30
16
# === Initial parameters ===
# qs0sqr=0.06, alphas_scaling=4.6, gamma=1, e_c=38.9, icx0_nlo_impfac=1, icx0_bk=0.01, icY0=0, icTypPartonVirtQ0sqr=1, sigma02=28.3111, q_mass_c=1.4, q_mass_b=4.9
# Previously saved dipole file found: ./out/dipoles/dipole_lobk_balpdrc_x0bk0.010000_qs0sqr0.060000_asC^24.600000_gamma1.000000_ec38.900000_eta00.000000_maxy16.118096_euler0_step0.400000_rpoints100_rminmax0.000001--30.000000_intacc0.010000
# pr_r*=std::pow((nlodis_config::MAXR/nlodis_config::MINR),1/500.)
          # xbj               r        S(r,xbj)
# printing dipole at xbj=0.01
# printing dipole at xbj=0.001
# printing dipole at xbj=0.0001
# printing dipole at xbj=1e-05
# printing dipole at xbj=0.0008
# printing dipole at xbj=0.0013
# printing dipole at xbj=0.002
# printing dipole at xbj=0.0032
# printing dipole at xbj=0.005
# printing dipole at xbj=0.008
# Asking for too large Bjorken-x, skipping at xbj=0.013
# Asking for too large Bjorken-x, skipping at xbj=0.02
# Asking for too large Bjorken-x, skipping at xbj=0.032
# Asking for too large Bjorken-x, skipping at xbj=0.05
# Asking for too large Bjorken-x, skipping at xbj=0.08
# Asking for too large Bjorken-x, skipping at xbj=0.13
# Asking for too large Bjorken-x, skipping at xbj=0.18
# Asking for too large Bjorken-x, skipping at xbj=0.25
# Asking for too large Bjorken-x, skipping at xbj=0.4
# Asking for too large Bjorken-x, skipping at xbj=0.65
# printing dipole at xbj=0.00013
# printing dipole at xbj=0.0005
# printing dipole at xbj=0.0002
# printing dipole at xbj=0.00032
# Using parent dipole RC
z2_min scheme is improved z2min(Q^2) ~ 1/Q^2
# Using Z2SIM LO rapidity -- simple Q^2 independent z2min scheme in LO rapidity (not using sub && z2imp)
# Using projectile Y evolution rapidity
# TRBK RHO is TRBK_RHO_DISABLED
# === Computing Reduced Cross sections ===
          # xbj             Q^2               y         sigma_r           FL_LO           FT_LO 
         0.0008        0.569918       0.0070007        0.230636       0.0399007        0.190736 
          0.002         4.24744       0.0208697        0.555025        0.100735        0.454312 
         0.0013          14.248        0.107703        0.980792        0.174262        0.807656 
           0.01        0.256521     0.000252082        0.106075       0.0169702       0.0891052 
          0.013          1.2662     0.000957144        0.249466       0.0475256        0.201941 
        0.00032         1.86318       0.0572168        0.523145       0.0951683        0.428142 
            0.4         0.83862     2.06027e-05         0.20647       0.0390905         0.16738 
           0.13        0.377465     2.85333e-05        0.134701       0.0234383        0.111262 
          0.001        0.256521      0.00252082        0.132552       0.0197768        0.112775 
         0.0013        0.569918      0.00430812        0.216373       0.0378687        0.178504 
         0.0001        0.256521       0.0252082        0.172449        0.024101        0.148356 
           0.05         2.81314     0.000552891        0.343147       0.0631764        0.279971 
           0.18        0.377465     2.06074e-05        0.134701       0.0234383        0.111262 
            0.4         70.3284      0.00172778        0.826183        0.124401        0.701782 
           0.02          1.2662     0.000622143        0.249466       0.0475256        0.201941 
           0.65         0.83862     1.26786e-05         0.20647       0.0390905         0.16738 
           0.02         9.43662      0.00463666        0.510141       0.0861506        0.423992 
          0.002        0.569918      0.00280028        0.204675       0.0361971        0.168478 
          0.013          31.655       0.0239286        0.698433        0.110509        0.587956 
          1e-05        0.256521        0.252082        0.221389       0.0290659        0.193507 
        0.00013            6.25        0.472449         1.10984        0.207426        0.938636 
           0.01         1.91178       0.0018787        0.296136       0.0557481        0.240388 
         0.0032         4.24744       0.0130436        0.503959       0.0912473        0.412719 
           0.25        0.377465     1.48373e-05        0.134701       0.0234383        0.111262 
         0.0008        0.256521      0.00315103        0.135908       0.0201483         0.11576 
        0.00013         0.83862       0.0633929        0.376283       0.0650992        0.311323 
         0.0032        0.569918      0.00175017        0.193043       0.0345357        0.158507 
          0.032          1.2662      0.00038884        0.249466       0.0475256        0.201941 
            0.4        0.377465     9.27331e-06        0.134701       0.0234383        0.111262 
         0.0013         47.7945        0.361288         1.42758         0.25244         1.19855 
         0.0013        0.256521      0.00193909         0.12875       0.0193558        0.109394 
          0.002          14.248        0.070007        0.880974        0.154861        0.726521 
           0.08         2.81314     0.000345557        0.343147       0.0631764        0.279971 
          0.013         106.186        0.080268        0.891689        0.130239        0.761905 
          0.001         1.91178        0.018787        0.437682       0.0807262         0.35697 
         0.0005         0.83862       0.0164822          0.3109       0.0552896        0.255618 
          0.005        0.569918      0.00112011        0.183072         0.03312        0.149952 
           0.65        0.377465     5.70665e-06        0.134701       0.0234383        0.111262 
           0.65         20.9655     0.000316965        0.633083        0.102365        0.530718 
          0.002        0.256521      0.00126041        0.122906       0.0187112        0.104194 
           0.05          1.2662     0.000248857        0.249466       0.0475256        0.201941 
          0.005         4.24744      0.00834787        0.459306       0.0828622        0.376446 
         0.0005            6.25        0.122837        0.873205        0.158029        0.716523 
        0.00013        0.377465       0.0285333        0.221238       0.0341984        0.187054 
         0.0032        0.256521     0.000787757        0.117156       0.0180863       0.0990694 
          0.008        0.569918      0.00070007        0.173792       0.0318244        0.141968 
         0.0002         0.83862       0.0412054        0.354215       0.0618211        0.292448 
          0.032         9.43662      0.00289791        0.510142       0.0861506        0.423992 
         0.0001         1.91178         0.18787        0.639436         0.11496        0.526921 
         0.0005        0.377465      0.00741865        0.187589       0.0300355        0.157554 
           0.13         2.81314      0.00021265        0.343147       0.0631764        0.279971 
          0.005        0.256521     0.000504164        0.112313       0.0175753       0.0947381 
          0.013        0.569918     0.000430812        0.169724        0.031264         0.13846 
           0.08          1.2662     0.000155536        0.249466       0.0475256        0.201941 
        0.00032         0.83862       0.0257534        0.331379       0.0583941        0.273005 
          0.008        0.256521     0.000315103        0.107944       0.0171442       0.0908003 
         0.0002        0.377465       0.0185466        0.209911        0.032813        0.177103 
         0.0008         1.91178       0.0234837        0.454671       0.0836447         0.37105 
           0.02          31.655       0.0155536        0.698452        0.110509        0.587956 
           0.02        0.569918     0.000280028        0.169724        0.031264         0.13846 
          0.008         4.24744      0.00521742        0.416192       0.0746357        0.341557 
          0.013        0.256521     0.000193909        0.106075       0.0169702       0.0891052 
         0.0032          14.248       0.0437544        0.781105        0.135436        0.645805 
         0.0002            6.25        0.307092         1.04088        0.190603        0.862419 
